"","conv","QuestionID","HTMLID","ParticipantID","QuestionnaireID","Answer"
"9956","IS1007",2844,"vraag10_other1","PARTICIPANT1","post",""
"9957","IS1007",2845,"vraag10_other2","PARTICIPANT1","post",""
"9958","IS1007",2846,"vraag10_other3","PARTICIPANT1","post",""
"9959","IS1007",2847,"vraag11_other","PARTICIPANT1","post",""
"9960","IS1007",2848,"vraag12_other","PARTICIPANT1","post",""
"9961","IS1007",2849,"vraag13_other","PARTICIPANT1","post",""
"9962","IS1007",2850,"vraag14_other","PARTICIPANT1","post",""
"9963","IS1008",2851,"vraag01","PARTICIPANT2","pre","2"
"9964","IS1008",2852,"vraag02","PARTICIPANT2","pre","44"
"9965","IS1008",2853,"vraag03","PARTICIPANT2","pre","2"
"9966","IS1008",2854,"vraag04","PARTICIPANT2","pre","consultant"
"9967","IS1008",2855,"vraag05","PARTICIPANT2","pre","4"
"9968","IS1008",2856,"vraag06","PARTICIPANT2","pre","6"
"9969","IS1008",2857,"vraag07","PARTICIPANT2","pre","6"
"9970","IS1008",2858,"vraag08","PARTICIPANT2","pre","5"
"9971","IS1008",2859,"vraag09","PARTICIPANT2","pre","3"
"9972","IS1008",2860,"vraag10","PARTICIPANT2","pre","1"
"9973","IS1008",2861,"vraag11","PARTICIPANT2","pre","5"
"9974","IS1008",2862,"vraag12","PARTICIPANT2","pre","3"
"9975","IS1008",2863,"vraag13","PARTICIPANT2","pre","60"
"9976","IS1008",2864,"vraag14","PARTICIPANT2","pre","varied"
"9977","IS1008",2865,"vraag15","PARTICIPANT2","pre","4"
"9978","IS1008",2866,"vraag16","PARTICIPANT2","pre","4"
"9979","IS1008",2867,"vraag17","PARTICIPANT2","pre","3"
"9980","IS1008",2868,"vraag18","PARTICIPANT2","pre","4"
"9981","IS1008",2869,"vraag19","PARTICIPANT2","pre","32"
"9982","IS1008",2870,"vraag20","PARTICIPANT2","pre","8192"
"9983","IS1008",2871,"vraag21","PARTICIPANT2","pre","2048"
"9984","IS1008",2872,"vraag22","PARTICIPANT2","pre","16"
"9985","IS1008",2873,"vraag23","PARTICIPANT2","pre","16"
"9986","IS1008",2874,"vraag24","PARTICIPANT2","pre","4"
"9987","IS1008",2875,"vraag25","PARTICIPANT2","pre","4"
"9988","IS1008",2876,"vraag03_other","PARTICIPANT2","pre",""
"9989","IS1008",2877,"vraag15_other","PARTICIPANT2","pre",""
"9990","IS1008",2878,"vraag19_other","PARTICIPANT2","pre",""
"9991","IS1008",2879,"vraag20_other","PARTICIPANT2","pre",""
"9992","IS1008",2880,"vraag21_other","PARTICIPANT2","pre",""
"9993","IS1008",2881,"vraag22_other","PARTICIPANT2","pre",""
"9994","IS1008",2882,"vraag23_other","PARTICIPANT2","pre",""
"9995","IS1008",2883,"vraag01","PARTICIPANT3","pre","2"
"9996","IS1008",2884,"vraag02","PARTICIPANT3","pre","26"
"9997","IS1008",2885,"vraag03","PARTICIPANT3","pre","1"
"9998","IS1008",2886,"vraag04","PARTICIPANT3","pre","PhD student in multimodal interface design"
"9999","IS1008",2887,"vraag05","PARTICIPANT3","pre","4"
"10000","IS1008",2888,"vraag06","PARTICIPANT3","pre","5"
"10001","IS1008",2889,"vraag07","PARTICIPANT3","pre","5"
"10002","IS1008",2890,"vraag08","PARTICIPANT3","pre","5"
"10003","IS1008",2891,"vraag09","PARTICIPANT3","pre","2"
"10004","IS1008",2892,"vraag10","PARTICIPANT3","pre","1"
"10005","IS1008",2893,"vraag11","PARTICIPANT3","pre","3"
"10006","IS1008",2894,"vraag12","PARTICIPANT3","pre","8"
"10007","IS1008",2895,"vraag13","PARTICIPANT3","pre","60"
"10008","IS1008",2896,"vraag14","PARTICIPANT3","pre","Staff meetings - review of important events, relaxed atmosphere
Project meetings - resolution of problem points, relaxed to mildly argumentative"
"10009","IS1008",2897,"vraag15","PARTICIPANT3","pre","4"
"10010","IS1008",2898,"vraag16","PARTICIPANT3","pre","4"
"10011","IS1008",2899,"vraag17","PARTICIPANT3","pre","4"
"10012","IS1008",2900,"vraag18","PARTICIPANT3","pre","4"
"10013","IS1008",2901,"vraag19","PARTICIPANT3","pre","1024"
"10014","IS1008",2902,"vraag20","PARTICIPANT3","pre","16"
"10015","IS1008",2903,"vraag21","PARTICIPANT3","pre","32"
"10016","IS1008",2904,"vraag22","PARTICIPANT3","pre","8"
"10017","IS1008",2905,"vraag23","PARTICIPANT3","pre","2"
"10018","IS1008",2906,"vraag24","PARTICIPANT3","pre","3"
"10019","IS1008",2907,"vraag25","PARTICIPANT3","pre","3"
"10020","IS1008",2908,"vraag03_other","PARTICIPANT3","pre",""
"10021","IS1008",2909,"vraag15_other","PARTICIPANT3","pre",""
"10022","IS1008",2910,"vraag19_other","PARTICIPANT3","pre",""
"10023","IS1008",2911,"vraag20_other","PARTICIPANT3","pre",""
"10024","IS1008",2912,"vraag21_other","PARTICIPANT3","pre",""
"10025","IS1008",2913,"vraag22_other","PARTICIPANT3","pre",""
"10026","IS1008",2914,"vraag23_other","PARTICIPANT3","pre",""
"10027","IS1008",2915,"vraag01","PARTICIPANT2","1","12"
"10028","IS1008",2916,"vraag01","PARTICIPANT3","1","15"
"10029","IS1008",2917,"vraag01","PARTICIPANT1","pre","1"
"10030","IS1008",2918,"vraag02","PARTICIPANT1","pre","37"
"10031","IS1008",2919,"vraag03","PARTICIPANT1","pre","2"
"10032","IS1008",2920,"vraag04","PARTICIPANT1","pre","Project Manager and PMI study"
"10033","IS1008",2921,"vraag05","PARTICIPANT1","pre","4"
"10034","IS1008",2922,"vraag06","PARTICIPANT1","pre","6"
"10035","IS1008",2923,"vraag07","PARTICIPANT1","pre","6"
"10036","IS1008",2924,"vraag08","PARTICIPANT1","pre","3"
"10037","IS1008",2925,"vraag09","PARTICIPANT1","pre","3"
"10038","IS1008",2926,"vraag10","PARTICIPANT1","pre","8"
"10039","IS1008",2927,"vraag11","PARTICIPANT1","pre","4"
"10040","IS1008",2928,"vraag12","PARTICIPANT1","pre","10"
"10041","IS1008",2929,"vraag13","PARTICIPANT1","pre","30"
"10042","IS1008",2930,"vraag14","PARTICIPANT1","pre","Subject Matter example on the Project

Objective

and Atmosphere and development stage"
"10043","IS1008",2931,"vraag15","PARTICIPANT1","pre","4"
"10044","IS1008",2932,"vraag16","PARTICIPANT1","pre","4"
"10045","IS1008",2933,"vraag17","PARTICIPANT1","pre","5"
"10046","IS1008",2934,"vraag18","PARTICIPANT1","pre","4"
"10047","IS1008",2935,"vraag19","PARTICIPANT1","pre","2048"
"10048","IS1008",2936,"vraag20","PARTICIPANT1","pre","2048"
"10049","IS1008",2937,"vraag21","PARTICIPANT1","pre","4096"
"10050","IS1008",2938,"vraag22","PARTICIPANT1","pre","64"
"10051","IS1008",2939,"vraag23","PARTICIPANT1","pre","32"
"10052","IS1008",2940,"vraag24","PARTICIPANT1","pre","4"
"10053","IS1008",2941,"vraag25","PARTICIPANT1","pre","4"
"10054","IS1008",2942,"vraag03_other","PARTICIPANT1","pre","Post Graduate Diploma in Computer Applications"
"10055","IS1008",2943,"vraag15_other","PARTICIPANT1","pre",""
"10056","IS1008",2944,"vraag19_other","PARTICIPANT1","pre","collecting all the documents from various departments with in the company and external vendors and supliers and contractors to implement the project on time and with in with in the budjet."
"10057","IS1008",2945,"vraag20_other","PARTICIPANT1","pre","collecting all the documents from various departments with in the company and external vendors and supliers and contractors to implement the project on time and with in with in the budjet."
"10058","IS1008",2946,"vraag21_other","PARTICIPANT1","pre","acheivements from previous meeting and projetc plan coordination"
"10059","IS1008",2947,"vraag22_other","PARTICIPANT1","pre","Collecting all the information regarding the project completion from all the vendors and suppliers and  external contractors to complete project in time frame with quality and with in budget."
"10060","IS1008",2948,"vraag23_other","PARTICIPANT1","pre","collecting all the information on project updates and information."
"10061","IS1008",2949,"vraag01","PARTICIPANT1","1","150"
"10062","IS1008",2950,"vraag01","PARTICIPANT4","pre","1"
"10063","IS1008",2951,"vraag02","PARTICIPANT4","pre","51"
"10064","IS1008",2952,"vraag03","PARTICIPANT4","pre","2"
"10065","IS1008",2953,"vraag04","PARTICIPANT4","pre","Accounting"
"10066","IS1008",2954,"vraag05","PARTICIPANT4","pre","4"
"10067","IS1008",2955,"vraag06","PARTICIPANT4","pre","5"
"10068","IS1008",2956,"vraag07","PARTICIPANT4","pre","5"
"10069","IS1008",2957,"vraag08","PARTICIPANT4","pre","1"
"10070","IS1008",2958,"vraag09","PARTICIPANT4","pre","1"
"10071","IS1008",2959,"vraag10","PARTICIPANT4","pre","1"
"10072","IS1008",2960,"vraag11","PARTICIPANT4","pre","1"
"10073","IS1008",2961,"vraag12","PARTICIPANT4","pre","0"
"10074","IS1008",2962,"vraag13","PARTICIPANT4","pre","0"
"10075","IS1008",2963,"vraag14","PARTICIPANT4","pre","0"
"10076","IS1008",2964,"vraag15","PARTICIPANT4","pre","4"
"10077","IS1008",2965,"vraag16","PARTICIPANT4","pre","3"
"10078","IS1008",2966,"vraag17","PARTICIPANT4","pre","3"
"10079","IS1008",2967,"vraag18","PARTICIPANT4","pre","4"
"10080","IS1008",2968,"vraag19","PARTICIPANT4","pre","4096"
"10081","IS1008",2969,"vraag20","PARTICIPANT4","pre","16384"
"10082","IS1008",2970,"vraag21","PARTICIPANT4","pre","4096"
"10083","IS1008",2971,"vraag22","PARTICIPANT4","pre","64"
"10084","IS1008",2972,"vraag23","PARTICIPANT4","pre","32"
"10085","IS1008",2973,"vraag24","PARTICIPANT4","pre","1"
"10086","IS1008",2974,"vraag25","PARTICIPANT4","pre","1"
"10087","IS1008",2975,"vraag03_other","PARTICIPANT4","pre",""
"10088","IS1008",2976,"vraag15_other","PARTICIPANT4","pre",""
"10089","IS1008",2977,"vraag19_other","PARTICIPANT4","pre","participant"
"10090","IS1008",2978,"vraag20_other","PARTICIPANT4","pre","participants"
"10091","IS1008",2979,"vraag21_other","PARTICIPANT4","pre","participant"
"10092","IS1008",2980,"vraag22_other","PARTICIPANT4","pre","participant"
"10093","IS1008",2981,"vraag23_other","PARTICIPANT4","pre","participant"
"10094","IS1008",2982,"vraag01","PARTICIPANT4","2","4"
"10095","IS1008",2983,"vraag02","PARTICIPANT4","2","4"
"10096","IS1008",2984,"vraag03","PARTICIPANT4","2","5"
"10097","IS1008",2985,"vraag04","PARTICIPANT4","2","4"
"10098","IS1008",2986,"vraag05","PARTICIPANT4","2","2"
"10099","IS1008",2987,"vraag06","PARTICIPANT4","2","6"
"10100","IS1008",2988,"vraag07","PARTICIPANT4","2","5"
"10101","IS1008",2989,"vraag08","PARTICIPANT4","2","6"
"10102","IS1008",2990,"vraag09","PARTICIPANT4","2","4"
"10103","IS1008",2991,"vraag10","PARTICIPANT4","2","4"
"10104","IS1008",2992,"vraag11","PARTICIPANT4","2","6"
"10105","IS1008",2993,"vraag12","PARTICIPANT4","2","6"
"10106","IS1008",2994,"vraag13","PARTICIPANT4","2","1"
"10107","IS1008",2995,"vraag14","PARTICIPANT4","2","6"
"10108","IS1008",2996,"vraag15","PARTICIPANT4","2","5"
"10109","IS1008",2997,"vraag16","PARTICIPANT4","2","5"
"10110","IS1008",2998,"vraag17","PARTICIPANT4","2",""
"10111","IS1008",2999,"vraag18","PARTICIPANT4","2",""
"10112","IS1008",3000,"vraag19","PARTICIPANT4","2",""
"10113","IS1008",3001,"vraag20","PARTICIPANT4","2",""
"10114","IS1008",3002,"vraag01","PARTICIPANT3","2","2"
"10115","IS1008",3003,"vraag02","PARTICIPANT3","2","4"
"10116","IS1008",3004,"vraag03","PARTICIPANT3","2","1"
"10117","IS1008",3005,"vraag04","PARTICIPANT3","2","4"
"10118","IS1008",3006,"vraag05","PARTICIPANT3","2","2"
"10119","IS1008",3007,"vraag06","PARTICIPANT3","2","5"
"10120","IS1008",3008,"vraag07","PARTICIPANT3","2","3"
"10121","IS1008",3009,"vraag08","PARTICIPANT3","2","6"
"10122","IS1008",3010,"vraag09","PARTICIPANT3","2","4"
"10123","IS1008",3011,"vraag10","PARTICIPANT3","2","4"
"10124","IS1008",3012,"vraag11","PARTICIPANT3","2","6"
"10125","IS1008",3013,"vraag12","PARTICIPANT3","2","5"
"10126","IS1008",3014,"vraag13","PARTICIPANT3","2","4"
"10127","IS1008",3015,"vraag14","PARTICIPANT3","2","6"
"10128","IS1008",3016,"vraag15","PARTICIPANT3","2","1"
"10129","IS1008",3017,"vraag16","PARTICIPANT3","2","3"
"10130","IS1008",3018,"vraag17","PARTICIPANT3","2",""
"10131","IS1008",3019,"vraag18","PARTICIPANT3","2",""
"10132","IS1008",3020,"vraag19","PARTICIPANT3","2",""
"10133","IS1008",3021,"vraag20","PARTICIPANT3","2",""
"10134","IS1008",3022,"vraag01","PARTICIPANT2","2","1"
"10135","IS1008",3023,"vraag02","PARTICIPANT2","2","5"
"10136","IS1008",3024,"vraag03","PARTICIPANT2","2","1"
"10137","IS1008",3025,"vraag04","PARTICIPANT2","2","1"
"10138","IS1008",3026,"vraag05","PARTICIPANT2","2","2"
"10139","IS1008",3027,"vraag06","PARTICIPANT2","2","4"
"10140","IS1008",3028,"vraag07","PARTICIPANT2","2","1"
"10141","IS1008",3029,"vraag08","PARTICIPANT2","2","3"
"10142","IS1008",3030,"vraag09","PARTICIPANT2","2","1"
"10143","IS1008",3031,"vraag10","PARTICIPANT2","2","3"
"10144","IS1008",3032,"vraag11","PARTICIPANT2","2","3"
"10145","IS1008",3033,"vraag12","PARTICIPANT2","2","1"
"10146","IS1008",3034,"vraag13","PARTICIPANT2","2","4"
"10147","IS1008",3035,"vraag14","PARTICIPANT2","2","4"
"10148","IS1008",3036,"vraag15","PARTICIPANT2","2","1"
"10149","IS1008",3037,"vraag16","PARTICIPANT2","2","1"
"10150","IS1008",3038,"vraag17","PARTICIPANT2","2",""
"10151","IS1008",3039,"vraag18","PARTICIPANT2","2",""
"10152","IS1008",3040,"vraag19","PARTICIPANT2","2",""
"10153","IS1008",3041,"vraag20","PARTICIPANT2","2",""
"10154","IS1008",3042,"vraag01","PARTICIPANT1","2","7"
"10155","IS1008",3043,"vraag02","PARTICIPANT1","2","7"
"10156","IS1008",3044,"vraag03","PARTICIPANT1","2","7"
"10157","IS1008",3045,"vraag04","PARTICIPANT1","2","7"
"10158","IS1008",3046,"vraag05","PARTICIPANT1","2","7"
"10159","IS1008",3047,"vraag06","PARTICIPANT1","2","7"
"10160","IS1008",3048,"vraag07","PARTICIPANT1","2","7"
"10161","IS1008",3049,"vraag08","PARTICIPANT1","2","7"
"10162","IS1008",3050,"vraag09","PARTICIPANT1","2","7"
"10163","IS1008",3051,"vraag10","PARTICIPANT1","2","7"
"10164","IS1008",3052,"vraag11","PARTICIPANT1","2","7"
"10165","IS1008",3053,"vraag12","PARTICIPANT1","2","7"
"10166","IS1008",3054,"vraag13","PARTICIPANT1","2","1"
"10167","IS1008",3055,"vraag14","PARTICIPANT1","2","7"
"10168","IS1008",3056,"vraag15","PARTICIPANT1","2","3"
"10169","IS1008",3057,"vraag16","PARTICIPANT1","2","7"
"10170","IS1008",3058,"vraag17","PARTICIPANT1","2",""
"10171","IS1008",3059,"vraag18","PARTICIPANT1","2",""
"10172","IS1008",3060,"vraag19","PARTICIPANT1","2",""
"10173","IS1008",3061,"vraag20","PARTICIPANT1","2",""
"10174","IS1008",3062,"vraag01","PARTICIPANT2","3","50"
"10175","IS1008",3063,"vraag01","PARTICIPANT3","3","50"
"10176","IS1008",3064,"vraag01","PARTICIPANT1","3","70"
"10177","IS1008",3065,"vraag01","PARTICIPANT4","3","90"
"10178","IS1008",3066,"vraag01","PARTICIPANT2","4","3"
"10179","IS1008",3067,"vraag02","PARTICIPANT2","4","4"
"10180","IS1008",3068,"vraag03","PARTICIPANT2","4","6"
"10181","IS1008",3069,"vraag04","PARTICIPANT2","4","7"
"10182","IS1008",3070,"vraag05","PARTICIPANT2","4","6"
"10183","IS1008",3071,"vraag06","PARTICIPANT2","4","7"
"10184","IS1008",3072,"vraag07","PARTICIPANT2","4","5"
"10185","IS1008",3073,"vraag08","PARTICIPANT2","4","6"
"10186","IS1008",3074,"vraag09","PARTICIPANT2","4","6"
"10187","IS1008",3075,"vraag10","PARTICIPANT2","4","7"
"10188","IS1008",3076,"vraag11","PARTICIPANT2","4","7"
"10189","IS1008",3077,"vraag12","PARTICIPANT2","4","7"
"10190","IS1008",3078,"vraag13","PARTICIPANT2","4","1"
"10191","IS1008",3079,"vraag14","PARTICIPANT2","4","7"
"10192","IS1008",3080,"vraag15","PARTICIPANT2","4","1"
"10193","IS1008",3081,"vraag16","PARTICIPANT2","4","7"
"10194","IS1008",3082,"vraag17","PARTICIPANT2","4",""
"10195","IS1008",3083,"vraag18","PARTICIPANT2","4",""
"10196","IS1008",3084,"vraag19","PARTICIPANT2","4",""
"10197","IS1008",3085,"vraag20","PARTICIPANT2","4",""
"10198","IS1008",3086,"vraag01","PARTICIPANT3","4","6"
"10199","IS1008",3087,"vraag02","PARTICIPANT3","4","6"
"10200","IS1008",3088,"vraag03","PARTICIPANT3","4","5"
"10201","IS1008",3089,"vraag04","PARTICIPANT3","4","4"
"10202","IS1008",3090,"vraag05","PARTICIPANT3","4","5"
"10203","IS1008",3091,"vraag06","PARTICIPANT3","4","6"
"10204","IS1008",3092,"vraag07","PARTICIPANT3","4","6"
"10205","IS1008",3093,"vraag08","PARTICIPANT3","4","6"
"10206","IS1008",3094,"vraag09","PARTICIPANT3","4","5"
"10207","IS1008",3095,"vraag10","PARTICIPANT3","4","5"
"10208","IS1008",3096,"vraag11","PARTICIPANT3","4","6"
"10209","IS1008",3097,"vraag12","PARTICIPANT3","4","6"
"10210","IS1008",3098,"vraag13","PARTICIPANT3","4","4"
"10211","IS1008",3099,"vraag14","PARTICIPANT3","4","6"
"10212","IS1008",3100,"vraag15","PARTICIPANT3","4","4"
"10213","IS1008",3101,"vraag16","PARTICIPANT3","4","6"
"10214","IS1008",3102,"vraag17","PARTICIPANT3","4",""
"10215","IS1008",3103,"vraag18","PARTICIPANT3","4",""
"10216","IS1008",3104,"vraag19","PARTICIPANT3","4",""
"10217","IS1008",3105,"vraag20","PARTICIPANT3","4",""
"10218","IS1008",3106,"vraag01","PARTICIPANT4","4","6"
"10219","IS1008",3107,"vraag02","PARTICIPANT4","4","6"
"10220","IS1008",3108,"vraag03","PARTICIPANT4","4","7"
"10221","IS1008",3109,"vraag04","PARTICIPANT4","4","6"
"10222","IS1008",3110,"vraag05","PARTICIPANT4","4","5"
"10223","IS1008",3111,"vraag06","PARTICIPANT4","4","6"
"10224","IS1008",3112,"vraag07","PARTICIPANT4","4","6"
"10225","IS1008",3113,"vraag08","PARTICIPANT4","4","7"
"10226","IS1008",3114,"vraag09","PARTICIPANT4","4","6"
"10227","IS1008",3115,"vraag10","PARTICIPANT4","4","5"
"10228","IS1008",3116,"vraag11","PARTICIPANT4","4","7"
"10229","IS1008",3117,"vraag12","PARTICIPANT4","4","7"
"10230","IS1008",3118,"vraag13","PARTICIPANT4","4","1"
"10231","IS1008",3119,"vraag14","PARTICIPANT4","4","7"
"10232","IS1008",3120,"vraag15","PARTICIPANT4","4","3"
"10233","IS1008",3121,"vraag16","PARTICIPANT4","4","6"
"10234","IS1008",3122,"vraag17","PARTICIPANT4","4",""
"10235","IS1008",3123,"vraag18","PARTICIPANT4","4",""
"10236","IS1008",3124,"vraag19","PARTICIPANT4","4",""
"10237","IS1008",3125,"vraag20","PARTICIPANT4","4",""
"10238","IS1008",3126,"vraag01","PARTICIPANT1","4","7"
"10239","IS1008",3127,"vraag02","PARTICIPANT1","4","7"
"10240","IS1008",3128,"vraag03","PARTICIPANT1","4","7"
"10241","IS1008",3129,"vraag04","PARTICIPANT1","4","7"
"10242","IS1008",3130,"vraag05","PARTICIPANT1","4","7"
"10243","IS1008",3131,"vraag06","PARTICIPANT1","4","7"
"10244","IS1008",3132,"vraag07","PARTICIPANT1","4","7"
"10245","IS1008",3133,"vraag08","PARTICIPANT1","4","7"
"10246","IS1008",3134,"vraag09","PARTICIPANT1","4","7"
"10247","IS1008",3135,"vraag10","PARTICIPANT1","4","7"
"10248","IS1008",3136,"vraag11","PARTICIPANT1","4","7"
"10249","IS1008",3137,"vraag12","PARTICIPANT1","4","7"
"10250","IS1008",3138,"vraag13","PARTICIPANT1","4","1"
"10251","IS1008",3139,"vraag14","PARTICIPANT1","4","7"
"10252","IS1008",3140,"vraag15","PARTICIPANT1","4","3"
"10253","IS1008",3141,"vraag16","PARTICIPANT1","4","7"
"10254","IS1008",3142,"vraag17","PARTICIPANT1","4",""
"10255","IS1008",3143,"vraag18","PARTICIPANT1","4",""
"10256","IS1008",3144,"vraag19","PARTICIPANT1","4",""
"10257","IS1008",3145,"vraag20","PARTICIPANT1","4",""
"10258","IS1008",3146,"vraag01","PARTICIPANT1","5","90"
"10259","IS1008",3147,"vraag01","PARTICIPANT3","5","50"
"10260","IS1008",3148,"vraag01","PARTICIPANT2","5","50"
"10261","IS1008",3149,"vraag01","PARTICIPANT4","5","70"
"10262","IS1008",3150,"vraag01","PARTICIPANT4","6","6"
"10263","IS1008",3151,"vraag02","PARTICIPANT4","6","7"
"10264","IS1008",3152,"vraag03","PARTICIPANT4","6","7"
"10265","IS1008",3153,"vraag04","PARTICIPANT4","6","7"
"10266","IS1008",3154,"vraag05","PARTICIPANT4","6","4"
"10267","IS1008",3155,"vraag06","PARTICIPANT4","6","6"
"10268","IS1008",3156,"vraag07","PARTICIPANT4","6","6"
"10269","IS1008",3157,"vraag08","PARTICIPANT4","6","7"
"10270","IS1008",3158,"vraag09","PARTICIPANT4","6","6"
"10271","IS1008",3159,"vraag10","PARTICIPANT4","6","5"
"10272","IS1008",3160,"vraag11","PARTICIPANT4","6","7"
"10273","IS1008",3161,"vraag12","PARTICIPANT4","6","6"
"10274","IS1008",3162,"vraag13","PARTICIPANT4","6","1"
"10275","IS1008",3163,"vraag14","PARTICIPANT4","6","7"
"10276","IS1008",3164,"vraag15","PARTICIPANT4","6","4"
"10277","IS1008",3165,"vraag16","PARTICIPANT4","6","6"
"10278","IS1008",3166,"vraag17","PARTICIPANT4","6",""
"10279","IS1008",3167,"vraag18","PARTICIPANT4","6",""
"10280","IS1008",3168,"vraag19","PARTICIPANT4","6",""
"10281","IS1008",3169,"vraag20","PARTICIPANT4","6",""
"10282","IS1008",3170,"vraag01","PARTICIPANT3","6","6"
"10283","IS1008",3171,"vraag02","PARTICIPANT3","6","6"
"10284","IS1008",3172,"vraag03","PARTICIPANT3","6","6"
"10285","IS1008",3173,"vraag04","PARTICIPANT3","6","6"
"10286","IS1008",3174,"vraag05","PARTICIPANT3","6","6"
"10287","IS1008",3175,"vraag06","PARTICIPANT3","6","6"
"10288","IS1008",3176,"vraag07","PARTICIPANT3","6","6"
"10289","IS1008",3177,"vraag08","PARTICIPANT3","6","7"
"10290","IS1008",3178,"vraag09","PARTICIPANT3","6","5"
"10291","IS1008",3179,"vraag10","PARTICIPANT3","6","6"
"10292","IS1008",3180,"vraag11","PARTICIPANT3","6","6"
"10293","IS1008",3181,"vraag12","PARTICIPANT3","6","6"
"10294","IS1008",3182,"vraag13","PARTICIPANT3","6","1"
"10295","IS1008",3183,"vraag14","PARTICIPANT3","6","6"
"10296","IS1008",3184,"vraag15","PARTICIPANT3","6","1"
"10297","IS1008",3185,"vraag16","PARTICIPANT3","6","6"
"10298","IS1008",3186,"vraag17","PARTICIPANT3","6",""
"10299","IS1008",3187,"vraag18","PARTICIPANT3","6",""
"10300","IS1008",3188,"vraag19","PARTICIPANT3","6",""
"10301","IS1008",3189,"vraag20","PARTICIPANT3","6",""
"10302","IS1008",3190,"vraag01","PARTICIPANT1","6","7"
"10303","IS1008",3191,"vraag02","PARTICIPANT1","6","7"
"10304","IS1008",3192,"vraag03","PARTICIPANT1","6","7"
"10305","IS1008",3193,"vraag04","PARTICIPANT1","6","7"
"10306","IS1008",3194,"vraag05","PARTICIPANT1","6","7"
"10307","IS1008",3195,"vraag06","PARTICIPANT1","6","1"
"10308","IS1008",3196,"vraag07","PARTICIPANT1","6","7"
"10309","IS1008",3197,"vraag08","PARTICIPANT1","6","7"
"10310","IS1008",3198,"vraag09","PARTICIPANT1","6","7"
"10311","IS1008",3199,"vraag10","PARTICIPANT1","6","7"
"10312","IS1008",3200,"vraag11","PARTICIPANT1","6","7"
"10313","IS1008",3201,"vraag12","PARTICIPANT1","6","7"
"10314","IS1008",3202,"vraag13","PARTICIPANT1","6","7"
"10315","IS1008",3203,"vraag14","PARTICIPANT1","6","7"
"10316","IS1008",3204,"vraag15","PARTICIPANT1","6","3"
"10317","IS1008",3205,"vraag16","PARTICIPANT1","6","7"
"10318","IS1008",3206,"vraag17","PARTICIPANT1","6",""
"10319","IS1008",3207,"vraag18","PARTICIPANT1","6",""
"10320","IS1008",3208,"vraag19","PARTICIPANT1","6",""
